"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-10","Canada","","Unadjusted","Of which: consumer debt ","Dollars","81","millions","6","v1001757404","1.2.29","8259","","","","0"
"2011-10","Canada","","Unadjusted","Debt service ratio","Ratio","270","units","0","v1001696841","1.2.22","13.59","","","","2"
"2011-10","Canada","","Unadjusted","Mortgage debt service ratio","Ratio","270","units","0","v1001696842","1.2.23","5.88","","","","2"
"2011-10","Canada","","Unadjusted","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696843","1.2.24","7.71","","","","2"
"2011-10","Canada","","Unadjusted","Debt service ratio, interest only","Ratio","270","units","0","v1001696844","1.2.25","7.06","","","","2"
"2011-10","Canada","","Unadjusted","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696845","1.2.26","3.65","","","","2"
"2011-10","Canada","","Unadjusted","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696846","1.2.27","3.41","","","","2"
"2011-10","Canada","","Unadjusted","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696847","1.2.28","3.06","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Household income","Dollars","81","millions","6","v1001696792","1.1.1","1479616","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","904796","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Net mixed income","Dollars","81","millions","6","v1001696794","1.1.3","161544","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Property income received","Dollars","81","millions","6","v1001696795","1.1.4","167848","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Current transfers received","Dollars","81","millions","6","v1001696796","1.1.5","245428","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1479840","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Property income paid","Dollars","81","millions","6","v1001696798","1.1.7","55268","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Current transfers paid","Dollars","81","millions","6","v1001696799","1.1.8","434904","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Household final consumption expenditure","Dollars","81","millions","6","v1001696800","1.1.9","989668","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Disposable income ","Dollars","81","millions","6","v1001696801","1.1.10","989444","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Plus: Interest paid","Dollars","81","millions","6","v1001696802","1.1.11","74804","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696803","1.1.12","1064248","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Total debt payments","Dollars","81","millions","6","v1001696804","1.1.13","146796","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","63864","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","82932","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Total obligated payments of principal","Dollars","81","millions","6","v1001696807","1.1.16","71992","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696808","1.1.17","24924","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696809","1.1.18","47068","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Total interest paid","Dollars","81","millions","6","v1001696810","1.1.19","74804","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Mortgage interest paid","Dollars","81","millions","6","v1001696811","1.1.20","38940","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35864","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32048","","","","0"
"2012-01","Canada","","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","13.79","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Mortgage debt service ratio","Ratio","270","units","0","v1001696814","1.1.23","6.00","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696815","1.1.24","7.79","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Debt service ratio, interest only","Ratio","270","units","0","v1001696816","1.1.25","7.03","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696817","1.1.26","3.66","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696818","1.1.27","3.37","","","","2"
"2012-01","Canada","","Seasonally adjusted at annual rates","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696819","1.1.28","3.01","","","","2"
"2012-01","Canada","","Unadjusted","Household income","Dollars","81","millions","6","v1001696820","1.2.1","364441","","","","0"
"2012-01","Canada","","Unadjusted","Compensation of employees","Dollars","81","millions","6","v1001696821","1.2.2","223004","","","","0"
"2012-01","Canada","","Unadjusted","Net mixed income","Dollars","81","millions","6","v1001696822","1.2.3","36742","","","","0"
"2012-01","Canada","","Unadjusted","Property income received","Dollars","81","millions","6","v1001696823","1.2.4","41709","","","","0"
"2012-01","Canada","","Unadjusted","Current transfers received","Dollars","81","millions","6","v1001696824","1.2.5","62986","","","","0"
"2012-01","Canada","","Unadjusted","Household outlays","Dollars","81","millions","6","v1001696825","1.2.6","361862","","","","0"
"2012-01","Canada","","Unadjusted","Property income paid","Dollars","81","millions","6","v1001696826","1.2.7","14006","","","","0"
"2012-01","Canada","","Unadjusted","Current transfers paid","Dollars","81","millions","6","v1001696827","1.2.8","112571","","","","0"
"2012-01","Canada","","Unadjusted","Household final consumption expenditure","Dollars","81","millions","6","v1001696828","1.2.9","235285","","","","0"
"2012-01","Canada","","Unadjusted","Disposable income ","Dollars","81","millions","6","v1001696829","1.2.10","237864","","","","0"
"2012-01","Canada","","Unadjusted","Plus: Interest paid","Dollars","81","millions","6","v1001696830","1.2.11","18840","","","","0"
"2012-01","Canada","","Unadjusted","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696831","1.2.12","256704","","","","0"
"2012-01","Canada","","Unadjusted","Total debt payments","Dollars","81","millions","6","v1001696832","1.2.13","36707","","","","0"
"2012-01","Canada","","Unadjusted","Mortgage debt payments","Dollars","81","millions","6","v1001696833","1.2.14","15977","","","","0"
"2012-01","Canada","","Unadjusted","Non-mortgage debt payments","Dollars","81","millions","6","v1001696834","1.2.15","20730","","","","0"
"2012-01","Canada","","Unadjusted","Total obligated payments of principal","Dollars","81","millions","6","v1001696835","1.2.16","17867","","","","0"
"2012-01","Canada","","Unadjusted","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696836","1.2.17","6169","","","","0"
"2012-01","Canada","","Unadjusted","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696837","1.2.18","11698","","","","0"
"2012-01","Canada","","Unadjusted","Total interest paid","Dollars","81","millions","6","v1001696838","1.2.19","18840","","","","0"
"2012-01","Canada","","Unadjusted","Mortgage interest paid","Dollars","81","millions","6","v1001696839","1.2.20","9808","","","","0"
"2012-01","Canada","","Unadjusted","Non-mortgage interest paid","Dollars","81","millions","6","v1001696840","1.2.21","9032","","","","0"
"2012-01","Canada","","Unadjusted","Of which: consumer debt ","Dollars","81","millions","6","v1001757404","1.2.29","8081","","","","0"
"2012-01","Canada","","Unadjusted","Debt service ratio","Ratio","270","units","0","v1001696841","1.2.22","14.30","","","","2"
"2012-01","Canada","","Unadjusted","Mortgage debt service ratio","Ratio","270","units","0","v1001696842","1.2.23","6.22","","","","2"
"2012-01","Canada","","Unadjusted","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696843","1.2.24","8.08","","","","2"
"2012-01","Canada","","Unadjusted","Debt service ratio, interest only","Ratio","270","units","0","v1001696844","1.2.25","7.34","","","","2"
"2012-01","Canada","","Unadjusted","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696845","1.2.26","3.82","","","","2"
"2012-01","Canada","","Unadjusted","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696846","1.2.27","3.52","","","","2"
"2012-01","Canada","","Unadjusted","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696847","1.2.28","3.15","","","","2"
"2012-04","Canada","","Seasonally adjusted at annual rates","Household income","Dollars","81","millions","6","v1001696792","1.1.1","1492748","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","916868","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Net mixed income","Dollars","81","millions","6","v1001696794","1.1.3","161536","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Property income received","Dollars","81","millions","6","v1001696795","1.1.4","170236","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Current transfers received","Dollars","81","millions","6","v1001696796","1.1.5","244108","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1491848","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Property income paid","Dollars","81","millions","6","v1001696798","1.1.7","55424","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Current transfers paid","Dollars","81","millions","6","v1001696799","1.1.8","443236","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Household final consumption expenditure","Dollars","81","millions","6","v1001696800","1.1.9","993188","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Disposable income ","Dollars","81","millions","6","v1001696801","1.1.10","994088","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Plus: Interest paid","Dollars","81","millions","6","v1001696802","1.1.11","75632","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696803","1.1.12","1069720","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Total debt payments","Dollars","81","millions","6","v1001696804","1.1.13","147792","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","64444","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","83348","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Total obligated payments of principal","Dollars","81","millions","6","v1001696807","1.1.16","72160","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696808","1.1.17","25316","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696809","1.1.18","46844","","","","0"
"2012-04","Canada","","Seasonally adjusted at annual rates","Total interest paid","Dollars","81","millions","6","v1001696810","1.1.19","75632","","","","0"
